1.870427860327959024e+01;-1.872018561675020454e+00;2.100758160237332639e+00;7.503247698878032679e+03;4.020836355739414891e+00;1.870427860327959024e+01;3.628435014753460450e+02
4.503224666162862100e+00;-5.452846378991260679e-02;1.703936319866975913e+00;-7.623895426864464753e+01;-8.030746615481814121e-01;-3.986854258174807875e+00;2.252358470153353309e+01
2.660208440270493924e+01;4.283126181479222638e-01;2.803039298367431709e+00;-1.989975648633236779e+04;-7.271071072059037022e+00;-2.759496435691742278e+01;7.609321079659258658e+02
6.486433841604186235e+00;-5.386343356401566140e-01;1.921620807330207903e+00;-2.651680108047215185e+02;-1.544830466683800196e+00;-6.363589051656592055e+00;4.776720593093570955e+01
4.339491066151474064e-01;-7.228579774880846687e-01;-1.115862533258784151e+00;1.749614367982055829e-01;2.230263720817756423e-01;4.339491066151474064e-01;-4.942103001955916453e-02
1.377135139079473447e+01;-6.261966420311622095e-01;2.967858495819987397e+00;2.405747727069220673e+03;3.722366443363365640e+00;1.377135139079473447e+01;1.664977888175594956e+02
7.832637547949607537e+00;7.261083943167458976e-01;2.188595262947491626e+00;-4.533769676126395893e+02;-1.771187725528535761e+00;-7.533482889615422451e+00;6.686205187338802602e+01
1.740730217295677562e+01;-4.109264935236776051e-01;3.068770088432462018e+00;-5.072635377851378507e+03;-4.070721304199190982e+00;-1.695753539049277236e+01;3.126428173635250687e+02
2.777435748669320859e+00;1.562449377191499789e+00;1.364078610027317673e+00;-1.012223332370657047e+01;2.328013568020614876e-02;-1.629213232113262855e+00;7.632074558627366834e+00
1.977283934601655346e+01;1.188614746768860142e-01;2.652692128108240510e+00;-8.147594076571967889e+03;-5.379609304285352778e+00;-2.047107849446649652e+01;4.246660701339040429e+02
6.307411836784047487e+00;-1.027437067771159729e+00;1.683506411011816306e+00;2.737949595192218908e+02;1.436216731798933388e+00;6.307411836784047487e+00;3.550163244718986277e+01
3.629849506435716577e+00;2.738425235411244274e-01;1.282175860997333494e+00;-4.821944373957175145e+01;-9.195598874700786629e-01;-3.649205523813555452e+00;1.687601003978502590e+01
1.942635035673742649e+01;-1.871122147768758404e-01;3.249910972359834282e+00;-6.997789385212792695e+03;-4.483112320196658729e+00;-1.882878992635710702e+01;3.852902898765479449e+02
6.712270016525773819e+00;-1.067893806134556645e+00;1.818342358704269301e+00;3.160992271032149574e+02;1.602730798097659504e+00;6.712270016525773819e+00;3.949997170010411196e+01
1.696096473607680011e+01;3.800569472325743270e-02;3.067918039314377676e+00;-4.664739944675372499e+03;-3.925277543329145136e+00;-1.645702291097271441e+01;2.961514393306652551e+02
2.464514622208244354e+00;1.083702828157661197e-01;1.003528890383769134e+00;1.217141224523913046e+01;7.476304123945223257e-01;2.464514622208244354e+00;3.126496978096431789e+00
4.164552673101009184e+00;2.723285271582781553e-01;1.618382498017794990e+00;-5.950350451603539881e+01;-7.224561315198102518e-01;-3.654661414292301735e+00;1.944957990922351243e+01
1.333573461763010748e+01;-1.385182549974503519e-02;2.793704990453505399e+00;-2.256041635471433892e+03;-3.059079302766135378e+00;-1.289596765500388109e+01;1.853612856476578941e+02
9.517472783915925660e+00;8.496271112761285549e-01;2.539267342208595402e+00;7.782704385085895638e+02;2.619653120110509104e+00;9.517472783915925660e+00;7.570980455044490043e+01
5.391652498835088458e+00;4.618906899385378240e-01;1.830750379002649364e+00;1.417499718449737429e+02;1.482777064718819426e+00;5.391652498835088458e+00;2.213119740241418754e+01
1.007450411759065823e+01;-1.058981517911215947e-01;2.201140938951915427e+00;-1.059859042123859581e+03;-2.669607034690124614e+00;-1.031607372605859574e+01;1.140184203170706354e+02
2.339302931615560688e+00;-1.669216419505419047e-02;9.002242291649759087e-01;1.148015569316144813e+01;6.517908914495893491e-01;2.339302931615560688e+00;2.901843065759849516e+00
3.763758686737951109e+00;6.554050642418640660e-02;7.485376258020591811e-01;9.187844559026112279e+01;3.701640415026367092e-01;3.763758686737951109e+00;1.518792339485675669e+01
9.096245945439793701e+00;1.976069568406003674e-01;1.821915140695666624e+00;-8.655828770178064815e+02;-2.814544006255499831e+00;-9.961017977272675239e+00;9.989107300041936810e+01
2.288104702224341036e+00;-6.766089159187407831e-02;8.660978363336655494e-01;1.099696638071584864e+01;6.237679967324991637e-01;2.288104702224341036e+00;2.774347566241541774e+00
2.045195809880497606e+01;7.347858426368817364e-01;3.035588129007133151e+00;-8.531598552540785022e+03;-5.089976940264999250e+00;-2.041513796370698586e+01;4.379818432444501468e+02
3.390869809160364845e+00;-1.906297835024242104e-01;9.598288992065151515e-01;-5.325834471412147764e+01;-1.301396497657056228e+00;-4.116756281747508517e+00;1.748198218938052406e+01
5.886210024890226933e+00;-1.034148568348519648e+00;1.601624633625466032e+00;-2.262360351076435734e+02;-1.728134688201048430e+00;-6.296741516055814003e+00;4.299228708715010328e+01
4.972903356639272410e+00;-7.778440663287614631e-01;1.649776087230699462e+00;-1.187135110766238029e+02;-1.171504200810876251e+00;-4.858148735280965802e+00;2.913529966515159586e+01
1.517097596295929129e+01;4.711230417191467068e-01;2.389137643453914883e+00;-3.741727348940590673e+03;-4.234325363518197882e+00;-1.587750615940469068e+01;2.561730364886482221e+02
4.086428645657618652e+00;9.998336947681349951e-01;1.838919164982848908e+00;-4.230297150679481177e+01;-2.890481299993336028e-01;-2.914334195393505134e+00;1.633909873481816888e+01
7.775346943156189461e+00;-7.476916610235917471e-01;2.081524203181104316e+00;4.637662337834078699e+02;1.970153649556069198e+00;7.775346943156189461e+00;5.220642113988441935e+01
3.928066607143851918e+00;-3.837032235244769440e-01;1.223936294510612477e+00;-7.012532842520204213e+01;-1.221906117631900157e+00;-4.311889752497351402e+00;2.090228680934172800e+01
7.886327637724721562e+00;7.802904896543390034e-01;2.244634863386309576e+00;-4.528424037161119600e+02;-1.714121205971133266e+00;-7.474390512188645808e+00;6.687424315799420071e+01
1.523759119670725148e+01;3.104894135591275695e-01;2.736619968403332770e+00;3.528367090893856130e+03;3.819716134674043140e+00;1.523759119670725148e+01;2.165550282440850935e+02
3.210304837829153435e+00;1.243622046000189663e+00;1.408849333119950753e+00;-2.274094989433808323e+01;-3.498348218366628126e-01;-2.485918617636152739e+00;1.132204525147743190e+01
6.730627642251526765e+00;-3.312268182243658377e-01;1.911587933405207496e+00;-3.041160917209435297e+02;-1.675433872859201312e+00;-6.719070781925637448e+00;5.195422456757994922e+01
4.331707052029522664e+00;-9.776548696924591830e-01;1.219597693408803085e+00;-1.007770595706995778e+02;-1.479163121219513322e+00;-4.965685225168935624e+00;2.594208284105690865e+01
2.828750895936838816e+00;7.700725631009450733e-01;9.872448528411927882e-01;-2.470970888512901809e+01;-8.080998928712281870e-01;-2.990210366156068389e+00;1.129382843837130856e+01
1.098112632011984502e+01;-4.892528393465153114e-01;2.503515592502457920e+00;-1.281757218720600349e+03;-2.597586848144196381e+00;-1.074481474910261980e+01;1.289852551559516769e+02
1.555416125035489650e+01;6.256503753284121672e-01;2.640402833538925798e+00;-3.844327565993288772e+03;-4.027338894457161977e+00;-1.577623898134439706e+01;2.609526559199706526e+02
9.107201492749444682e+00;3.654951695323701011e-01;1.858613151695542864e+00;8.569460658444876344e+02;1.982301963999804961e+00;9.107201492749444682e+00;8.035492416235368296e+01
1.458122819605317311e+01;1.108592223337235394e+00;2.976149734482710141e+00;-2.901082897843760293e+03;-3.247182022532610901e+00;-1.394422815368408131e+01;2.180066431862445597e+02
7.419749237439705880e-02;-9.428344298454848227e-01;-1.778977882974568381e+00;-1.084330392197863785e-01;-6.787331456982431677e-02;7.419749237439705880e-02;-2.687751231465804191e-01
1.534668393984397206e+01;9.292617911011630261e-01;2.742776513972086772e+00;-3.605479490588883436e+03;-3.820789330770544279e+00;-1.532127329313925479e+01;2.504775841508660221e+02
-1.304923727769608521e-01;-8.944697027435907222e-01;-1.687133093071493839e+00;-4.306869799305533819e-01;-4.787122019373791781e-01;-6.876440994336301404e-01;-5.288786114783383674e-02
1.641435635501756352e+01;1.084201751801862734e+00;2.892251559112422932e+00;4.342125027926826988e+03;4.178753742086807499e+00;1.641435635501756352e+01;2.499371428121940539e+02
2.551333191029754754e+00;5.513157011581891753e-01;7.352530066737495984e-01;-2.397404872743648951e+01;-1.036919209662041208e+00;-3.189870650077118786e+00;1.079168857731483477e+01
2.162072489623362870e+01;4.066571015944044354e-01;3.117493805339727420e+00;1.004244828901881920e+04;5.439658668204663705e+00;2.162072489623362870e+01;4.439412670007955057e+02
3.033416678261024124e+00;1.327970139741551092e+00;1.351910213845828990e+00;-1.844171706749890305e+01;-2.912479817136247040e-01;-2.286046777698413912e+00;1.010758954308300517e+01
5.687015831577430625e+00;1.485795629174981591e-01;1.876939272007803083e+00;1.681930231834568872e+02;1.548431527128949048e+00;5.687015831577430625e+00;2.510035554420782589e+01
6.187290190937318357e+00;-4.421743080126550596e-01;1.912481114009674910e+00;2.248385080187618144e+02;1.627457356018824131e+00;6.187290190937318357e+00;3.099142571097836907e+01
5.574684107375317943e+00;-1.076465509809699128e+00;1.643895027207899373e+00;-1.819041081245070188e+02;-1.506711577292041193e+00;-5.755548988092455964e+00;3.766822960678363330e+01
8.411607040361504417e+00;-2.305824067987750081e-01;1.701145515375607875e+00;7.035513647584014052e+02;1.739553584542526732e+00;8.411607040361504417e+00;6.975954861116592554e+01
1.156330125615053106e+01;-1.072105471802162535e+00;2.373470538111299266e+00;-1.579083424738354097e+03;-2.992548937194413838e+00;-1.172605905320138220e+01;1.471618771608546012e+02
1.019935567080356797e+01;-7.484774732822746524e-01;1.975329672640489198e+00;-1.185780795087948718e+03;-3.029773864233125558e+00;-1.096725158525514310e+01;1.222056713538628827e+02
7.280050909049018415e+00;2.114721860535757336e-01;2.193338394836914507e+00;-3.483807020128081717e+02;-1.517502349618948809e+00;-6.796034304819729144e+00;5.681409464607261128e+01
6.407354101236466981e+00;-6.582591950352960630e-01;1.518234924646879813e+00;-3.158152841903511217e+02;-2.101499449945304576e+00;-7.206811580654368221e+00;5.274373090473000758e+01
9.984710778717838409e+00;1.039149571738434918e+00;2.686845211448247728e+00;-8.719014709030303720e+02;-1.958941695681887474e+00;-9.125133180321723714e+00;1.012812448134280459e+02
4.202717076020240361e-01;-8.783497924608436591e-01;-9.276915214359352513e-01;9.527543676747299295e-02;1.354459326282442810e-01;4.202717076020240361e-01;-1.950401863913189260e-01
1.688464266158734617e+01;5.801274548522026286e-01;3.282986932593403129e+00;-4.409544932095699551e+03;-3.613942387734755624e+00;-1.591309341732801741e+01;2.858075156371339745e+02
5.834217904750591543e+00;-4.414936176658465494e-01;1.715973133857293664e+00;2.044670671687783283e+02;1.415362191640015421e+00;5.834217904750591543e+00;2.876399967119345646e+01
2.731413380613835429e+01;-1.757189398541648961e-01;2.968754324538609879e+00;2.117442226955718070e+04;6.564957736810144162e+00;2.731413380613835429e+01;7.373666554985652510e+02
1.019806409520394697e+00;2.352252275943408910e-01;-8.104852518871763500e-02;1.712485562244826232e-01;2.505006378689719204e-01;-2.110828251218817564e-01;1.398578486509956864e+00
1.202201921200597212e+01;1.310243730301876020e-01;2.657167211133882212e+00;1.658300827164694738e+03;3.145021067189171848e+00;1.202201921200597212e+01;1.284408616046383713e+02
1.013715097622963945e+01;-1.297930648077544047e-01;2.224750166637452953e+00;-1.073390939241566684e+03;-2.661051509439235740e+00;-1.033997300084056015e+01;1.149653025693054502e+02
1.959933051775565538e+00;-3.957820020925371107e-01;5.407741946897245411e-01;1.059750191041401024e+01;2.994881863650817877e-01;1.959933051775565538e+00;2.433550568135234293e+00
4.288903363525902179e+00;-9.736110141073908153e-01;1.197676852045861606e+00;-9.907683366585449392e+01;-1.488682809626862280e+00;-4.955234513518520956e+00;2.565242463597774503e+01
1.158667343221193846e+01;-3.985719237847036300e-01;2.178601013013896637e+00;1.677734504093250735e+03;2.674275023253762651e+00;1.158667343221193846e+01;1.290306694972127559e+02
1.349650068411381554e+01;-9.869783502646806150e-01;2.605202192869000122e+00;2.456829710826185874e+03;3.376370354709333554e+00;1.349650068411381554e+01;1.685842204886039895e+02
9.207354035597294484e+00;-8.047011890003128443e-01;1.409946880129503644e+00;-1.034585261804910715e+03;-3.431439100079455073e+00;-1.101471498148550410e+01;1.114403728685123127e+02
1.299943338704438389e+01;-8.620277689443810454e-01;2.616426964785540932e+00;2.168589194922861225e+03;3.291726982422962244e+00;1.299943338704438389e+01;1.546492183317477327e+02
3.902603315077446400e-01;-3.889396833708672063e-01;-8.570433161457140514e-01;-1.524527419341056567e-01;-1.734735387065746426e-01;-5.117138608351662343e-01;5.936496924209062609e-01
1.192392064829476972e+01;-1.265795827737629775e+00;1.933285648942142387e+00;1.960879941970284563e+03;2.535581545805689174e+00;1.192392064829476972e+01;1.435833027809024998e+02
1.300150403664986065e+01;-1.461551644428229269e+00;2.131930345468934895e+00;2.443563129069807019e+03;2.898972698971616246e+00;1.300150403664986065e+01;1.675034461206562639e+02
3.757211461049438789e-02;-7.252131968794229833e-01;-3.411330778816682230e+00;4.766004931645113386e-03;1.294096602733385212e-02;3.757211461049438789e-02;-2.703238209033240885e-02
7.274059232781297624e+00;2.025904217834898491e-01;1.938137756782342791e+00;-3.934939347692609317e+02;-1.885396641225425718e+00;-7.381070165629459723e+00;6.096726365382210844e+01
1.131238368241801595e+01;-1.497805579936758891e+00;1.970754584765024520e+00;-1.647974185500437443e+03;-3.450902549000167685e+00;-1.230887428785107929e+01;1.508033407069183340e+02
1.017631131676421852e+01;-3.320322505075768982e-01;2.154681673971610589e+00;-1.111968874558195239e+03;-2.773110192659798745e+00;-1.054276309831420910e+01;1.174963224711536043e+02
1.408199768882422198e+01;6.465532059478678040e-01;2.576919550498292466e+00;-2.836320401778500582e+03;-3.611948760662909486e+00;-1.422831663035518979e+01;2.144504719015079388e+02
5.524000297074987742e+00;-1.047354627721847065e+00;1.667884278097618633e+00;-1.732575444495695081e+02;-1.443848453847789370e+00;-5.624557704401455638e+00;3.659658667514609931e+01
1.585513612697350361e+01;8.263644927678310825e-01;2.820700412208789754e+00;3.939933850879999682e+03;4.009583412472580655e+00;1.585513612697350361e+01;2.337196517541179901e+02
6.960672124289380314e+00;-1.079108874342195046e-01;1.859779534111491328e+00;-3.511780749296508475e+02;-1.857537788963934178e+00;-7.148463736915922517e+00;5.672760081177676028e+01
4.411807161455404191e+00;-1.050777034584119418e+00;1.229608395301110768e+00;-1.066717445119137011e+02;-1.510397934566890310e+00;-5.063720992180267721e+00;2.685821560904096472e+01
6.036614655610090807e+00;-8.288871984516388292e-02;1.985203296653792915e+00;1.964697147911736295e+02;1.678216060693110023e+00;6.036614655610090807e+00;2.818424206858580305e+01
5.536571557633767071e+00;6.174551005070310072e-01;1.980061174209767794e+00;1.414578815154179381e+02;1.631772466006104594e+00;5.536571557633767071e+00;2.223036232836217607e+01
1.874421609566240932e+00;-3.894519363476395268e-01;7.712716966302854971e-01;3.898505531807139324e+00;7.303572738718868695e-01;1.874421609566240932e+00;1.150486855195099078e+00
1.246351030231689450e+01;-1.464958297341590665e+00;2.035509290538252802e+00;2.192601317426604055e+03;2.719238267576094437e+00;1.246351030231689450e+01;1.552802737421753818e+02
1.277142440561471481e+01;-5.700545381862266447e-01;2.377444962541833462e+00;-2.174699636021587594e+03;-3.422950393205775654e+00;-1.313957527249806922e+01;1.806164004854049097e+02
5.721205821163668048e+00;3.474946594823512536e-01;1.978470267364000446e+00;1.608957966984644941e+02;1.644408891011821083e+00;5.721205821163668048e+00;2.439689971355078413e+01
5.916747749821701596e+00;-1.068480258821525419e+00;1.485680999102940270e+00;-2.463986502363330544e+02;-1.916057075864676218e+00;-6.615739971276503262e+00;4.518255986969101912e+01
2.289574729655591945e+00;9.779693243725573470e-01;8.165020741061843612e-01;-1.235642033989154243e+01;-5.986309449812751149e-01;-2.331554349763395706e+00;7.628283221818536575e+00
1.388671074372483005e+01;5.254278142865101975e-01;2.769092124458904181e+00;-2.592528426827881049e+03;-3.285498511363535545e+00;-1.358882406441655633e+01;2.026129639920720535e+02
6.534500099050013944e+00;-5.260274056119155217e-01;1.733626784193625703e+00;-3.014040848682174101e+02;-1.844879444949400593e+00;-6.872507171349049315e+00;5.147146108618334637e+01
1.085562275400490329e+00;3.052079386538028016e-01;-1.358045268799112915e-01;5.062985115251287249e-01;4.939832812779779703e-01;1.390358848044705997e-01;1.309540327424172590e+00
1.640417804644491717e+00;-5.942660978914793279e-01;5.639653440531431361e-01;3.205123754078212261e+00;5.577362216908141601e-01;1.640417804644491717e+00;8.371769791094957336e-01
1.170303938774385699e+01;-1.063366624496191237e+00;2.401786214818758314e+00;-1.629145937013842740e+03;-3.005098841289487233e+00;-1.182998177870949519e+01;1.501538106929292553e+02
3.034344436126861666e+01;6.180428968884844609e-01;3.580382705233039253e+00;2.746152444327629564e+04;7.716014400865368827e+00;3.034344436126861666e+01;8.802268962232234344e+02
9.201923185684758977e+00;3.466109069569232037e-01;1.949513278213268030e+00;-8.587978202345694854e+02;-2.678248183018717477e+00;-9.806351004240802638e+00;9.953054510553232603e+01
8.797397492414674502e+00;1.230981919665467550e-01;1.783737923725342567e+00;7.876460265879061353e+02;1.869751172170940334e+00;8.797397492414674502e+00;7.564328915111858009e+01
3.884221323578846530e+00;4.604632025939009443e-01;1.511480563104222075e+00;-4.938368457912871889e+01;-7.083160265237640196e-01;-3.463838436585330527e+00;1.738271688331485265e+01
2.073279075577087127e+00;-2.678927896762590133e-01;8.121368657480904085e-01;7.094567863509328554e+00;6.435439787782812893e-01;2.073279075577087127e+00;1.894683167701676441e+00
1.819429046389364402e+01;-8.350890469106231340e-01;3.056361449276389308e+00;-5.861009248878590370e+03;-4.343164609102817764e+00;-1.786563765290069483e+01;3.432738944109873955e+02
7.248277566955240170e-01;-1.041796673436194753e+00;-3.075022960601228039e-01;4.088905665888896146e-01;1.497296924528619677e-01;7.248277566955240170e-01;-2.207887995148511140e-01
7.010660008528686760e+00;-5.791101153200166329e-02;1.933877615997380950e+00;-3.469210827734453346e+02;-1.772422883886773270e+00;-7.042272619336049644e+00;5.638188886935500932e+01
1.600035797691021999e+00;-6.722167212037364337e-01;4.876029550239046606e-01;3.785946416852489449e+00;4.360837418813439670e-01;1.600035797691021999e+00;9.046692279293486738e-01
1.665201218610029343e+01;6.654705007540411277e-01;2.575960738935766159e+00;4.829622695023059350e+03;3.974329672456284879e+00;1.665201218610029343e+01;2.685757635572807658e+02
1.567325172415772094e+01;-9.420803584159664901e-02;2.327386744110614636e+00;-4.194232851955454862e+03;-4.484645210567880014e+00;-1.657938337140324236e+01;2.757313693760104343e+02
1.100073316836023274e-01;-7.961077972058835384e-01;-2.132780626812038172e+00;-7.935793695803767048e-03;2.026509099041444092e-02;1.100073316836023274e-01;-1.149876750277714771e-01
3.994991112042203252e+00;1.340920997673797244e+00;1.674773574612431037e+00;4.711140256667197690e+01;1.293795546970340826e+00;3.994991112042203252e+00;9.763282904319723343e+00
4.620411509444695142e+00;-1.358009825842511731e+00;1.174583049449891892e+00;-1.306926102300093930e+02;-1.715794919238548877e+00;-5.517518776448495643e+00;3.031481912985229599e+01
2.107764553000934882e+01;1.215346272318645893e+00;3.343047603676092105e+00;-8.957148107143522793e+03;-4.882369266001877151e+00;-2.045837814360861273e+01;4.523879611838472670e+02
2.130112409150314789e+01;5.882962244006539887e-01;2.749145704205982810e+00;-1.011427189553312928e+04;-5.731211666075346045e+00;-2.195061312062244241e+01;4.889793170581955337e+02
1.681396611194703894e+01;6.533792429197825546e-01;3.280172921299603583e+00;-4.351486821629603583e+03;-3.594269068077631690e+00;-1.583921017609243442e+01;2.833714465363929662e+02
1.041485888598026577e+01;-1.108634471035722546e+00;1.910231352374556657e+00;-1.292914651906138261e+03;-3.201044155482917208e+00;-1.137058598036082557e+01;1.290662608920771106e+02
8.830644216924932621e+00;6.388030287985357880e-02;1.522055936940230669e+00;8.748790109740263006e+02;1.655471307416435778e+00;8.830644216924932621e+00;8.122237206951493249e+01
1.241832956699511747e+01;-6.540897644977657910e-01;2.780216076272504111e+00;-1.786312762592360968e+03;-2.749340607859093844e+00;-1.184994271277161992e+01;1.596555894282187751e+02
2.398416501984924665e+01;-6.686720430242625302e-01;3.354526662097846668e+00;-1.347988793116011766e+04;-5.764952837834036004e+00;-2.361442355244400559e+01;5.903905735384606714e+02
1.758339130780160531e+01;-1.643768932668212557e+00;2.244046350490092490e+00;-6.072192259889320667e+03;-5.220525858102031513e+00;-1.890287615764421503e+01;3.503953196978141591e+02
4.187038735362101249e+00;8.132493481060359963e-01;1.832782946990946904e+00;-4.803271491865241671e+01;-3.737100949932222749e-01;-3.110159393206416656e+00;1.749931386725807414e+01
1.448122321399460333e+01;7.505003321543713968e-01;2.461861157291979296e+00;-3.181766939427095622e+03;-3.903446344171037197e+00;-1.493424807907042151e+01;2.307987110622777607e+02
1.479706206630782184e+01;6.527110360331511707e-01;2.389242602647260849e+00;-3.459796080262203304e+03;-4.108074928904501988e+00;-1.545115712603189628e+01;2.435357531432650546e+02
1.671395596044421694e+01;1.244599986659181923e+00;3.046378747452742175e+00;4.467147597038497224e+03;4.362160415810054204e+00;1.671395596044421694e+01;2.550057957106542119e+02
5.100227532184275603e+00;6.925949382123861575e-01;1.758912328276838188e+00;1.205945847542434990e+02;1.396468350776002731e+00;5.100227532184275603e+00;1.961079340196858212e+01
2.499259127404585445e+00;9.175786362717452960e-02;5.733688360578346188e-01;2.746410754430548451e+01;2.217769665441516880e-01;2.499259127404585445e+00;5.647173352732336227e+00
2.617643648176499749e+00;1.037979037376524527e+00;9.981740226168387409e-01;-1.670183990967601062e+01;-5.812831780862961484e-01;-2.500639273843973331e+00;9.166848665638108073e+00
