,0,1,2,3,4,5,6
21,0.2754179,0.84111834,1.8444456,-1.4800751,1.5402843,0.6365315,-0.8538009
22,-0.31812283,-0.9489802,-1.1010283,0.43303406,-0.45819953,-0.23979257,-0.022612505
23,-0.57337606,0.5744543,-0.3039696,-0.17486997,0.17295007,-0.94478565,-0.158978
24,-0.54407626,1.0452428,-0.6519929,-0.03734572,0.046058223,-0.7922357,-0.1776756
25,-0.21690997,-1.0864912,0.9052335,0.50847644,-0.51188654,0.013022165,-0.035593864
26,-0.7044628,-1.3205092,0.39958918,-0.6688622,0.6425579,-0.8523924,-0.25741076
27,-0.2495828,0.10322033,-0.045046985,0.23129381,-0.24152172,-0.3177265,-0.08852454
28,0.21703759,0.41090274,-0.36622375,0.7725062,-0.76980096,0.4877436,0.14570196
29,-0.54403704,-0.27950382,-0.25128645,-0.81549287,0.7940589,-0.49746618,-0.24733965
30,0.22817276,-0.52463263,-1.1687185,-1.8669598,1.8339027,0.6590944,-1.2166394
31,0.2171483,0.023260394,1.1950601,-1.5538797,1.57624,0.57311195,-0.8860482
32,0.29669118,-0.58487225,-1.1786566,-1.9233153,1.8895437,0.7265356,-1.2828836
33,-0.742679,-1.081357,-1.584402,-0.49648094,0.44830224,-1.0283114,-0.23400006
34,-0.6172194,-0.21317904,0.78019714,-0.28528595,0.27758577,-0.96368355,-0.12004014
35,-0.71048796,-1.2687398,0.6150751,-0.66447437,0.64212483,-0.8551246,-0.26451522
36,0.2007505,0.18635851,-0.7590531,0.79366267,-0.79900295,0.47516903,0.13126317
37,0.04227584,1.1612096,0.32612798,-1.4579742,1.4942626,0.46875635,-0.8270928
38,-0.5386303,0.973782,0.879179,0.03246945,-0.017687041,-0.69752985,-0.21196422
39,1.171287,-0.74229807,0.65141976,1.2525613,-1.2597035,1.1675504,1.0220262
40,-0.21795005,-1.390921,-0.06772838,0.507696,-0.5315673,-0.048931807,-0.0011960086
41,-0.63553005,-0.5611175,-1.2501019,-0.79139626,0.75654423,-0.6679683,-0.3510564
42,-0.51422983,1.1543505,0.85036427,0.05012225,-0.027492367,-0.6344105,-0.21654794
43,-0.6911134,-1.0795559,-1.7197067,-0.73755926,0.68367535,-0.8006927,-0.3346773
44,-0.5433145,1.0822662,0.99531376,0.035983216,-0.0143454885,-0.68055105,-0.21581733
45,0.27317953,0.7957875,1.8255501,-1.4822075,1.5404794,0.6321113,-0.85093385
46,-0.54586726,-0.28254473,-0.27952537,-0.81770754,0.7960687,-0.49912414,-0.25344437
47,-0.56932145,0.974615,-1.3314681,-0.037455034,0.037176266,-0.86273783,-0.14178485
48,0.23862937,-0.8077456,-1.5164853,-1.875676,1.8268377,0.6245905,-1.1973212
49,2.1073234,-1.1100857,1.6609321,1.7121551,-1.7001184,1.7649015,2.1273475
50,-0.13487692,-1.5036588,0.08309106,0.5875422,-0.6122456,0.068033226,0.022892606
51,-0.17036179,1.354184,1.3476912,-1.1081352,1.1634135,0.15454401,-0.49324557
52,-0.7559773,-1.3154202,-1.1141818,-0.5408454,0.4975632,-1.0063968,-0.25625837
53,-0.6803879,-0.9388174,-1.423168,-0.74821436,0.7036756,-0.76851803,-0.3494894
54,-0.64967626,-0.49977875,0.5845878,-0.34031498,0.3265775,-1.014798,-0.17132771
55,-0.43693018,0.6906514,-1.4990903,0.17993395,-0.19118617,-0.58720595,-0.08891224
56,0.80382955,-0.5627633,-1.0651019,-2.3811212,2.3585505,1.234815,-1.8331147
57,-0.5946936,0.81574214,-0.65856844,-0.12360883,0.1253145,-0.9128083,-0.17714924
58,-0.20383304,-1.5128486,0.63908994,0.5392071,-0.55763507,0.021035885,-0.030565623
59,0.3611871,-0.96924937,0.03594339,-1.938343,1.921309,0.7666,-1.30329
60,-0.65394753,-0.29125065,0.8683894,-0.27706957,0.27163962,-1.0066965,-0.13999799
61,-0.5418352,0.033382885,0.5110253,-0.20717208,0.19439898,-0.9542549,-0.07026801
62,-0.6031028,-0.589705,0.19295453,-0.5009784,0.4788432,-0.8340486,-0.16164184
63,-0.32074696,0.34374064,0.97107947,0.30705616,-0.29649547,-0.2813209,-0.1082932
64,-0.21477105,-0.92363393,-0.67524356,0.50036955,-0.5168615,-0.05689153,-0.0239743
65,0.36518788,-0.70480037,-0.2989337,-1.9447808,1.9282438,0.7993372,-1.3102413
66,-0.66194516,0.10975531,1.2249706,-0.2064529,0.2157436,-0.9760613,-0.12689982
67,0.96918935,0.36346787,1.7501594,1.1957498,-1.1666664,1.0817044,0.8536833
68,-0.33393073,-0.94257027,-0.03550257,0.3287232,-0.3444559,-0.25694302,-0.07223906
69,-0.7495075,-1.7702317,-0.08058043,-0.68563616,0.6510383,-0.9178043,-0.32373506
70,-0.16635263,-0.18759358,-0.42497158,0.49006388,-0.48849183,0.021781484,-0.07145699
71,-0.57462454,0.932141,-1.3573691,-0.046166267,0.044434354,-0.87675613,-0.14058608
72,-0.54499036,1.1335932,1.041915,0.037642177,-0.012804992,-0.6739808,-0.21469657
73,0.32920483,0.72785527,-0.80512774,0.84313977,-0.84134346,0.563522,0.281806
74,-0.47916532,0.14012715,0.4197187,-0.81814677,0.8056279,-0.35088003,-0.18181562
75,-0.11068152,-1.2175584,-1.3251108,0.6812547,-0.7164163,0.08334761,0.021797877
76,0.18093382,0.046512008,-1.0149779,0.8137523,-0.8256584,0.45091015,0.124268666
77,-0.52461725,-0.22377267,0.9907697,-0.7943584,0.78951657,-0.48693752,-0.24389175
78,0.030944517,-0.32099324,0.59493434,-1.4934545,1.493424,0.41089383,-0.8154785
79,-0.7224743,-0.8996409,-1.4879972,-0.48334154,0.4408895,-1.0098042,-0.24053589
80,-0.6228151,-0.2386286,-0.32729977,-0.38176647,0.36284578,-1.0328423,-0.17787834
81,-0.7051399,-0.7556083,-1.3709944,-0.47215363,0.43505707,-0.99286073,-0.23990518
82,-0.4135483,0.46745265,-1.3266588,0.21098183,-0.22339286,-0.5468011,-0.0856285
83,-0.43789342,0.85454047,-1.2329335,0.15884823,-0.16178173,-0.58029324,-0.112086065
84,-0.5024928,-0.10068454,-0.21522678,-0.9213158,0.899453,-0.3534328,-0.27178985
85,-0.52629215,1.1631773,0.06334764,-0.036488134,0.056230817,-0.7258091,-0.20019704
86,0.39123857,0.83643055,0.428925,0.8271376,-0.81146014,0.6485286,0.24889514
87,-0.12361992,-0.7136297,1.12369,0.6155598,-0.6080058,0.13389799,0.0035931538
88,-0.5194756,-0.15600643,0.68988293,-0.7586161,0.74437463,-0.48168203,-0.20628545
89,-0.10306853,-1.3935275,-0.3267672,0.6082947,-0.6349605,0.103606276,0.02014893
90,0.24579552,0.03766494,0.7661067,-1.6272472,1.6429095,0.6570685,-0.99140435
91,-0.25537038,-1.2856998,-1.0817298,0.5063355,-0.5388472,-0.14044435,0.0036468352
92,-0.5481673,-0.06354669,0.57008755,-0.2850792,0.27298522,-0.9091865,-0.07841075
93,-0.53122526,1.1485982,-0.1361081,-0.044978213,0.0627708,-0.74290204,-0.19975471
94,-0.76822364,-1.3638918,-1.4657868,-0.52564895,0.47470596,-1.0333471,-0.239181
95,0.23340854,-0.7527838,-1.4702791,-1.8704653,1.8239685,0.6273747,-1.1986295
96,0.4303131,0.36128557,0.7228761,0.89896923,-0.88940674,0.65903455,0.3204649
97,-0.5879914,0.98459214,-0.9740249,-0.082272306,0.086073115,-0.8804989,-0.17336035
98,-0.52928805,0.26815856,0.1652476,-0.20716806,0.19521093,-0.957802,-0.1040849
99,-0.5843995,-0.8506333,0.28424016,-0.85374916,0.82748085,-0.5753176,-0.26299357
